scraper_id;scraperUrl;name;photo;dob;dod;aged;nationality;activity;intro
1564480388-2952;https://prabook.com/web/search.html#pageNumber=356&nationality=United%20States&searchBy=text&id=;Wesley Kanne Clark;https://prabook.com/web/show-profile-photo-icon.jpg?id=34110;December 23, 1944;NA;NA;United States;executive,politician,politician,retired military officer,retired military officer,consulting company executive;"Wesley Kanne Clark is an American politician, a retired four-star general of the U.S. army, a former Supreme Allied Commander of NATO,led military negotiations for the Bosnian Peace Accords in Dayton; commanded three companies to combat in Vietnam."
1564480592-4236;https://prabook.com/web/search.html#pageNumber=293&nationality=United%20States&searchBy=text&id=;Mary-Kate Olsen;https://prabook.com/web/show-profile-photo-icon.jpg?id=341376;June 13, 1986;NA;NA;United States;actor,designer;Mary-Kate Olsen and her twin sister Ashley Fuller Olsen are American actresses, fashion designers, and businesswomen. Following their acting debut as infants on the TV series Full House, they appeared together in a variety of TV, film and video ...
1564481462-9803;https://prabook.com/web/search.html#pageNumber=21&nationality=United%20States&searchBy=text&id=;Haley Osment;https://prabook.com/web/show-profile-photo-icon.jpg?id=341377;April 10, 1988;NA;NA;United States;actor;"Haley Osment is an American actor whose career began at the age of 5. By far his most successful role so far was in blockbuster thriller ""The Sixth Sense"", co-starring Bruce Willis. For this role, Osment won the Saturn Award for best young actor."
1564480682-4679;https://prabook.com/web/search.html#pageNumber=265&nationality=United%20States&searchBy=text&id=;Kellie Pickler;https://prabook.com/web/show-profile-photo-icon.jpg?id=341381;June 28, 1986;NA;NA;United States;singer,songwriter;Kellie Dawn Pickler is an American country music artist and television personality. She gained fame as a contestant on thefifth season of American Idol, and finished in sixth place. In 2006, she released her debut album Small Town Girl, which has sold ...
1564480682-4681;https://prabook.com/web/search.html#pageNumber=265&nationality=United%20States&searchBy=text&id=;Sam Querrey;https://prabook.com/web/show-profile-photo-icon.jpg?id=341386;October 7, 1987;NA;NA;United States;tennis player;Sam Austin Querrey (born October 7, 1987) is a professional American tennis player from Thousand Oaks, California currently living in Las Vegas, Nevada. His career-high singles ranking is World No. 17, achieved in January 2011. Querrey holds the ...
1564480192-2027;https://prabook.com/web/search.html#pageNumber=411&nationality=United%20States&searchBy=text&id=;Brooklyn Decker;https://prabook.com/web/show-profile-photo-icon.jpg?id=341720;April 12, 1987;NA;NA;United States;model;"an American fashion model and actress best known for her appearances in the Sports Illustrated Swimsuit Issue, including the cover of the 2010 issue. In addition to working for Victoria's Secret for the 2010 ""Swim"" collection, she has ventured into ..."
1564480321-2532;https://prabook.com/web/search.html#pageNumber=377&nationality=United%20States&searchBy=text&id=;Kenneth Iserson;https://prabook.com/web/show-profile-photo-icon.jpg?id=3422899;April 8, 1949;NA;NA;United States;bioethicist,educator,educator,scientist;Kenneth Victor Iserson is an American Emergency medicine educator and bioethicist. He is Professor Emeritus of Emergency Medicine at the University of Arizona, Medical Director (Emeritus) of the Southern Arizona Rescue Association (search & rescue), a ...
1564480915-5855;https://prabook.com/web/search.html#pageNumber=192&nationality=United%20States&searchBy=text&id=;Rajon Rondo;https://prabook.com/web/show-profile-photo-icon.jpg?id=342944;February 22, 1986;NA;NA;United States;basketball player;"Rajon Rondo is an American professional basketball player who plays for the National Basketball Association team, ""Boston Celtics."" 3 years Rondo played for the Eastern High School, but later moved to Oak Hill Academy - a school which produced many ..."
1564480854-5477;https://prabook.com/web/search.html#pageNumber=211&nationality=United%20States&searchBy=text&id=;Penn Badgley;https://prabook.com/web/show-profile-photo-icon.jpg?id=343346;November 1, 1986;NA;NA;United States;actor;Penn Dayton Badgley is an American actor, best known for his role as Dan Humphrey on The CW television series Gossip Girl. Badgley has also starred in a number of films, most notably John Tucker Must Die, The Stepfather, Easy A, Margin Call and ...
1564480605-4305;https://prabook.com/web/search.html#pageNumber=289&nationality=United%20States&searchBy=text&id=;Jared Bell;https://prabook.com/web/show-profile-photo-icon.jpg?id=343350;June 27, 1986;NA;NA;United States;actor,artist,artist,comedian,comedian,director,director,musician,musician,producer,producer,songwriter;Jared Drake Bell is an American actor, comedian, musician, singer-songwriter, record producer, and occasional television director. After beginning his career as a child star in the late 1990s and early 2000s, he appeared on The Amanda Show and became ...
1564481037-6665;https://prabook.com/web/search.html#pageNumber=154&nationality=United%20States&searchBy=text&id=;Chris Brown;https://prabook.com/web/show-profile-photo-icon.jpg?id=343354;May 5, 1989;NA;NA;United States;actor,dancer,dancer,singer,singer,writer;Chris Brown is an American hip-hop and R&B artist. Hismusic and dancing has been compared to that of Michael Jackson. He began in 2005 with his self-titled album, Chris Brown, when he was sixteen. Since then his style has become more refined and mature.
1564480595-4251;https://prabook.com/web/search.html#pageNumber=292&nationality=United%20States&searchBy=text&id=;Arnold Korkhin;https://prabook.com/web/show-profile-photo-icon.jpg?id=343462;July 19, 1938;NA;NA;United States;researcher,statistician;Arnold Korkhin, Russian statistician, researcher. Achievements include development of foundation of statistic computer control of mechanical properties of ferrous metallurgy goods. Recipient Medal for Achevements in the National Economy, Union of the ...
1564480398-3007;https://prabook.com/web/search.html#pageNumber=353&nationality=United%20States&searchBy=text&id=;Blake LIVELY;https://prabook.com/web/show-profile-photo-icon.jpg?id=343877;August 25, 1987;NA;NA;United States;model,actress;Blake Christina Lively is an American actress and model and celebrity homemaker. She starred in the television teen drama series Gossip Girl, and has appeared in such films as The Sisterhood of the Traveling Pants, The Private Lives of Pippa Lee, The ...
1564480502-3653;https://prabook.com/web/search.html#pageNumber=321&nationality=United%20States&searchBy=text&id=;Leighton Meester;https://prabook.com/web/show-profile-photo-icon.jpg?id=343891;April 9, 1986;NA;NA;United States;actor;Leighton Meester is an American actress and singer. Meester attended the Professional Children's School and also began working as a model with Wilhelmina, booking a Ralph Lauren campaign shot by Bruce Weber and working with then photographer (now film ...
1564480844-5406;https://prabook.com/web/search.html#pageNumber=214&nationality=United%20States&searchBy=text&id=;Lea Michele (Lea Michele Sarfati);https://prabook.com/web/show-profile-photo-icon.jpg?id=343892;August 29, 1986;NA;NA;United States;actor;Lea Michele Sarfati is an American actress and singer, best known for her performance as Rachel Berry on the Fox television series Glee for which she earned two Golden Globe nominations and an Emmy nomination. She grew up in Tenafly, New Jersey. She ...
1564480398-3009;https://prabook.com/web/search.html#pageNumber=353&nationality=United%20States&searchBy=text&id=;Taylor Lautner;https://prabook.com/web/show-profile-photo-icon.jpg?id=344080;February 11, 1992;NA;NA;United States;actor;Taylor Lautner is an American actor, voice actor, model, and martial artist. 2003 The Bernie Mac Show,2004 My Wife and Kids, Duck Dodgers, What's New, Scooby-Doo? He played in the school's Turkey Bowl American Football game. Lautner trained with ...
1564481110-7159;https://prabook.com/web/search.html#pageNumber=131&nationality=United%20States&searchBy=text&id=;Kristen Stewart;https://prabook.com/web/show-profile-photo-icon.jpg?id=344088;April 9, 1990;NA;NA;United States;actress;Kristen Stewart is an American actress who is best known for playing Bella Swan in The Twilight Saga. The Thirteenth Year(1999), The Safety of Objects(2001), Panic Room (2002), Cold Creek Manor (2003), Undertow (2004), Fierce People(2004), The Cake ...
1564480483-3543;https://prabook.com/web/search.html#pageNumber=327&nationality=United%20States&searchBy=text&id=;Johnathan Wall;https://prabook.com/web/show-profile-photo-icon.jpg?id=344090;September 6, 1990;NA;NA;United States;basketball player;Johnathan Hildred Wall is an American professional basketball point guard with the Washington Wizards of the National Basketball Association (NBA). A Raleigh, North Carolina native, Wall was chosen first overall in the 2010 NBA Draft by the Wizards ...
1564480350-2721;https://prabook.com/web/search.html#pageNumber=368&nationality=United%20States&searchBy=text&id=;Loranne AUSLEY;https://prabook.com/web/show-profile-photo-icon.jpg?id=346;October 16, 1963;NA;NA;United States;state legislator;She is a politician and attorney from Tallahassee, Florida. Ausley ran for Chief Financial Officer of Florida in 2010. She became the Democratic nominee by default when no other candidates filed for the election and faced State Senate President Jeff ...
1564480318-2500;https://prabook.com/web/search.html#pageNumber=378&nationality=United%20States&searchBy=text&id=;James Wesberry Jr.;https://prabook.com/web/show-profile-photo-icon.jpg?id=346537;September 22, 1934;NA;NA;United States;NA;James Pickett Wesberry, American Born: Columbia, South Carolina., September 22, 1934. Financial management consultant, auditor, international organization executive ( fin: finance service). Financial management consultant, auditor, international ...
1564480421-3157;https://prabook.com/web/search.html#pageNumber=346&nationality=United%20States&searchBy=text&id=;William Edgar Stafford;https://prabook.com/web/show-profile-photo-icon.jpg?id=354805;January 17, 1914;August 28, 1993;79;United States;educator,writer;NA
1564480960-6122;https://prabook.com/web/search.html#pageNumber=178&nationality=United%20States&searchBy=text&id=;Mary Higgins Clark;https://prabook.com/web/show-profile-photo-icon.jpg?id=354891;December 24, 1927;NA;NA;United States;writer;Mary Higgins Clark is an American author of suspense novels. Mary Higgins Clark's books are world-wide bestsellers. In the U.S. alone, her books have sold over 100 million copies. Each of her 42 books has been a bestseller in the United States and ...
